incident_id,incident_day,wave_number,target_country,target_text,weapon_payload,ballistic_flag,drone_flag,target_energy_flag,energy_candidate_flag,lat,lon,source_osint,source_gdelt_count,gdelt_urls,firms_match_flag,firms_distance_km,firms_hotspot_date,energy_site_name,energy_site_class,energy_site_provider,energy_site_distance_km,confidence_tier,review_status
acled_3689_20260124,2026-01-24,,Yemen,"Marib, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,15.3329,45.4523,TRUE,0,,,,,,,,,low,needs_review
acled_3689_20260131,2026-01-31,,Yemen,"Marib, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,15.3329,45.4523,TRUE,0,,,,,,,,,low,needs_review
acled_3689_20260214,2026-02-14,,Yemen,"Marib, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,15.3329,45.4523,TRUE,0,,,,,,,,,low,needs_review
acled_3689_20260228,2026-02-28,,Yemen,"Marib, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,15.3329,45.4523,TRUE,0,,,,,,,,,low,needs_review
acled_3691_20260103,2026-01-03,,Yemen,"Sadah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,17.0883,44.0424,TRUE,0,,,,,,,,,low,needs_review
acled_3691_20260228,2026-02-28,,Yemen,"Sadah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,17.0883,44.0424,TRUE,0,,,,,,,,,low,needs_review
acled_3693_20260110,2026-01-10,,Yemen,"Shabwah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,14.651,46.62,TRUE,0,,,,,,,,,low,needs_review
acled_3693_20260117,2026-01-17,,Yemen,"Shabwah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,14.651,46.62,TRUE,0,,,,,,,,,low,needs_review
acled_3693_20260207,2026-02-07,,Yemen,"Shabwah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,14.651,46.62,TRUE,0,,,,,,,,,low,needs_review
acled_3695_20260207,2026-02-07,,Yemen,"Taizz, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,13.2949,43.7855,TRUE,0,,,,,,,,,low,needs_review
wiki_20250623_tehran_52,2025-06-23,,Iran,Tehran,unknown,FALSE,FALSE,FALSE,FALSE,35.69,51.39,TRUE,0,,,,,,,,,low,needs_review
wiki_20260213_beginning_at_09_05_utc_iran_la_153,2026-02-13,,Iran,"Beginning at 09:05 UTC, Iran launched ballistic missiles towards Israel and seve",ballistic_missile,TRUE,FALSE,TRUE,TRUE,27.47611,52.6075,TRUE,0,,,,,IRAN NIOC LNG TERMINAL,LNG / LPG Facility,OGIM,0,high,needs_review
wiki_20260228_a_shahed_type_drone_reportedly_20,2026-02-28,,United Arab Emirates,A Shahed-type drone reportedly struck near the Fairmont The Palm Hotel on Palm J,drone,FALSE,TRUE,TRUE,TRUE,34.46907000001588,37.38256484885285,TRUE,0,,,,,PALMYRIDE FOLDBELT,Other Energy Site,OGIM,0,high,needs_review
wiki_20260228_a_spokesperson_for_the_iraqi_p_152,2026-02-28,,Iraq,A spokesperson for the Iraqi Popular Mobilization Forces says that two of its fi,unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_after_the_missile_and_drone_at_160,2026-02-28,,Kuwait,"After the missile and drone attacks on Kuwait, its foreign ministry summoned Moh",drone,FALSE,TRUE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
iransm_s091,2026-02-28,,United Arab Emirates,Al Minhad Air Base — Australian/Coalition Logistics Hub,drone,FALSE,TRUE,FALSE,FALSE,25.0278,55.366,TRUE,0,,,,,,,,,low,needs_review
iransm_s011,2026-02-28,,Qatar,Al Udeid Air Base — Iranian Missile Strike,missile,FALSE,FALSE,FALSE,FALSE,25.1175,51.3148,TRUE,0,,,,,,,,,low,needs_review
iransm_s037,2026-02-28,,United Arab Emirates,Al-Dhafra Air Base — Iranian Missile Strike,missile,FALSE,FALSE,FALSE,FALSE,24.2483,54.5483,TRUE,0,,,,,,,,,low,needs_review
iransm_s030,2026-02-28,,Kuwait,Ali al-Salem Air Base — Iranian Missile Strike,missile,FALSE,FALSE,TRUE,TRUE,29.3759,47.9774,TRUE,0,,,,,,,,,medium,needs_review
iransm_s034,2026-02-28,,Bahrain,Bahrain High-Rise — Iranian Drone Strike,drone,FALSE,TRUE,FALSE,FALSE,26.2167,50.5833,TRUE,0,,,,,,,,,low,needs_review
iransm_s009,2026-02-28,,Iran,Bushehr — Adjacent Military Facilities,airstrike,FALSE,FALSE,TRUE,TRUE,28.8316,50.8879,TRUE,0,,,,,,,,,medium,needs_review
iransm_s016,2026-02-28,,,Chabahar Port — Military Facilities,airstrike,FALSE,FALSE,TRUE,TRUE,25.2854,60.6437,TRUE,0,,,,,,,,,medium,needs_review
iransm_s038,2026-02-28,,,Collateral Damage — Missile Debris,missile,FALSE,FALSE,FALSE,FALSE,32.7128,36.5667,TRUE,0,,,,,,,,,low,needs_review
iransm_s042,2026-02-28,,,Damavand — Military Targets,airstrike,FALSE,FALSE,TRUE,TRUE,35.71,52.07,TRUE,0,,,,,,,,,medium,needs_review
iransm_s021,2026-02-28,,,Girls Primary School,airstrike,FALSE,FALSE,FALSE,FALSE,27.19,57.08,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_hamad_international_airport_77,2026-02-28,,Qatar,Hamad International Airport,unknown,FALSE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
iransm_s002,2026-02-28,,Iran,IRGC Headquarters,airstrike,FALSE,FALSE,TRUE,TRUE,35.7219,51.4062,TRUE,0,,,,,,,,,medium,needs_review
iransm_s084,2026-02-28,,Iran,"IRIS Shahid Bagheri — IRGCN Drone Carrier, Bandar Abbas Roads",airstrike,FALSE,FALSE,FALSE,FALSE,27.11,56.2,TRUE,0,,,,,,,,,low,needs_review
iransm_s041,2026-02-28,,,Ilam — Military Targets,airstrike,FALSE,FALSE,TRUE,TRUE,33.6374,46.4227,TRUE,0,,,,,,,,,medium,needs_review
iransm_s027,2026-02-28,,Iran,Iran Atomic Energy Agency Headquarters,airstrike,FALSE,FALSE,TRUE,TRUE,35.6994,51.338,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_iranian_missile_hits_us_base_93,2026-02-28,,Iran,Iranian Missile Hits US Base,missile,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_isfahan_149,2026-02-28,,Iran,Isfahan,airstrike,FALSE,FALSE,TRUE,TRUE,32.65,51.68,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_israel_declared_a_state_of_eme_159,2026-02-28,,Iran,"Israel declared a state of emergency, citing expectation of an Iranian attack. S",unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_israel_warned_iranian_civilian_151,2026-02-28,,Iran,Israel warned Iranian civilians residing near military industries and infrastruc,ballistic_missile,TRUE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_jordan_said_that_its_armed_for_157,2026-02-28,,Iran,Jordan said that its armed forces had shot down two Iranian ballistic missiles t,ballistic_missile,TRUE,FALSE,TRUE,TRUE,29.37525,34.96357,TRUE,0,,,,,AQABA JORDAN FSRU,LNG / LPG Facility,OGIM,0,high,needs_review
iransm_s023,2026-02-28,,,Karaj — Military Targets,airstrike,FALSE,FALSE,FALSE,FALSE,35.84,50.9391,TRUE,0,,,,,,,,,low,needs_review
iransm_s017,2026-02-28,,Iraq,Kataib Hezbollah Base,airstrike,FALSE,FALSE,FALSE,FALSE,33.35,44.366,TRUE,0,,,,,,,,,low,needs_review
iransm_s024,2026-02-28,,,Kermanshah — Military Targets,airstrike,FALSE,FALSE,FALSE,FALSE,34.3142,47.065,TRUE,0,,,,,,,,,low,needs_review
iransm_s001,2026-02-28,,Iran,Khamenei Compound,airstrike,FALSE,FALSE,FALSE,FALSE,35.7448,51.5185,TRUE,0,,,,,,,,,low,needs_review
iransm_s043,2026-02-28,,Kuwait,Kuwait International Airport — Iranian Drone Strike,drone,FALSE,TRUE,TRUE,TRUE,29.2266,47.9689,TRUE,0,,,,,,,,,medium,needs_review
iransm_s007,2026-02-28,,Iran,Mehrabad Air Base,airstrike,FALSE,FALSE,FALSE,FALSE,35.6892,51.3131,TRUE,0,,,,,,,,,low,needs_review
iransm_s013,2026-02-28,,Iran,Ministry of Intelligence,airstrike,FALSE,FALSE,FALSE,FALSE,35.735,51.445,TRUE,0,,,,,,,,,low,needs_review
iransm_s014,2026-02-28,,Iran,Narmak Neighborhood (Ahmadinejad residence area),airstrike,FALSE,FALSE,FALSE,FALSE,35.758,51.475,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_on_28_february_2026_16_people__70,2026-02-28,,Qatar,"On 28 February 2026, 16 people were injured by shrapnel following the intercepti",intercepted_debris,FALSE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_on_28_february_2026_a_joint_mi_92,2026-02-28,,Iran,"On 28 February 2026, a joint missile operation was coordinated by the United Sta",airstrike,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_on_28_february_2026_following__12,2026-02-28,,Israel,"On 28 February 2026, following the coordinated 2026 Israeli–United States strike",ballistic_missile,TRUE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_on_28_february_2026_following__90,2026-02-28,,Iran,"On 28 February 2026, following the initial strikes during the 2026 Iran war, Ira",drone,FALSE,TRUE,TRUE,TRUE,27.47611,52.6075,TRUE,0,,,,,IRAN NIOC LNG TERMINAL,LNG / LPG Facility,OGIM,0,high,needs_review
iransm_s026,2026-02-28,,Iran,Parchin Military Complex,airstrike,FALSE,FALSE,FALSE,TRUE,35.5122,51.6728,TRUE,0,,,,,,,,,medium,needs_review
iransm_s012,2026-02-28,,Iran,Presidential Palace & National Security Council,airstrike,FALSE,FALSE,FALSE,FALSE,35.7,51.42,TRUE,0,,,,,,,,,low,needs_review
iransm_s029,2026-02-28,,Saudi Arabia,Prince Sultan Air Base — Iranian Missile Strike,missile,FALSE,FALSE,FALSE,FALSE,24.7136,46.6753,TRUE,0,,,,,,,,,low,needs_review
iransm_s022,2026-02-28,,,Qom — Military/Government Targets,airstrike,FALSE,FALSE,FALSE,FALSE,34.6401,50.8764,TRUE,0,,,,,,,,,low,needs_review
iransm_s040,2026-02-28,,,Shiraz — Southern Command Hub,airstrike,FALSE,FALSE,FALSE,FALSE,29.5918,52.5837,TRUE,0,,,,,,,,,low,needs_review
iransm_s055,2026-02-28,,Israel,Sultan's Pool / Near Temple Mount — Iranian Ballistic Missile Warhead Impact,missile,FALSE,FALSE,FALSE,FALSE,31.7738,35.2243,TRUE,0,,,,,,,,,low,needs_review
iransm_s008,2026-02-28,,Iran,Tabriz Military Airfield,airstrike,FALSE,FALSE,TRUE,TRUE,38.1339,46.2351,TRUE,0,,,,,,,,,medium,needs_review
iransm_s033,2026-02-28,,Bahrain,US Navy 5th Fleet HQ — Iranian Missile Strike,missile,FALSE,FALSE,FALSE,FALSE,26.2285,50.586,TRUE,0,,,,,,,,,low,needs_review
iransm_s039,2026-02-28,,,Urmia — Military Targets,airstrike,FALSE,FALSE,TRUE,TRUE,37.5527,45.0761,TRUE,0,,,,,,,,,medium,needs_review
iransm_s020,2026-02-28,,Iran,Vehicles & Buildings — Residential Damage,airstrike,FALSE,FALSE,FALSE,FALSE,35.68,51.39,TRUE,0,,,,,,,,,low,needs_review
iransm_s025,2026-02-28,,,Zanjan — Ballistic Missile Infrastructure,airstrike,FALSE,FALSE,FALSE,FALSE,36.6736,48.4787,TRUE,0,,,,,,,,,low,needs_review
iransm_s036,2026-02-28,,United Arab Emirates,Zayed International Airport — Iranian Missile Strike,missile,FALSE,FALSE,TRUE,TRUE,24.4281,54.6511,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_and_drones_toward_us_base_18,2026-02-28,,United Arab Emirates,and drones toward US base,ballistic_missile,TRUE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_attack_on_us_military_base_155,2026-02-28,,Qatar,attack on US military base,drone,FALSE,TRUE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_flights_from_hamad_internation_67,2026-02-28,,Qatar,flights from Hamad International Airport,airstrike,FALSE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_had_targeted_four_us_base_154,2026-02-28,,Qatar,had targeted four US base,unknown,FALSE,FALSE,FALSE,FALSE,31.71711300013527,32.180875225287366,TRUE,0,,,,,ASFOUR,Extraction Site,OGIM,0,low,needs_review
wiki_20260228_including_erbil_international__156,2026-02-28,,Iraq,including Erbil International Airport,drone,FALSE,TRUE,TRUE,TRUE,36.37393802906005,43.91553339499219,TRUE,0,,,,,ERBIL,Extraction Site,OGIM,0,high,needs_review
wiki_20260228_shortly_before_dubai_internati_21,2026-02-28,,United Arab Emirates,shortly before Dubai International Airport,unknown,FALSE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260228_thumb_fires_a_tomahawk_missile_147,2026-02-28,,,thumb| fires a Tomahawk missile during Operation Epic Fury on 28 February 2026,missile,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260228_thumb_daily_number_of_missiles_3,2026-02-28,,Iran,thumb|Daily number of missiles and drones launched by Iran across the Middle Eas,drone,FALSE,TRUE,FALSE,TRUE,27.47611,52.6075,TRUE,0,,,,,IRAN NIOC LNG TERMINAL,LNG / LPG Facility,OGIM,0,high,needs_review
wiki_20260228_thumb_damaged_residential_area_150,2026-02-28,,Iran,"thumb|Damaged residential area in Lamerd, southwest Iran, after a reported missi",missile,FALSE,FALSE,TRUE,TRUE,29.666333500038014,28.536891613128795,TRUE,0,,,,,ABU EL GHARADIQ SOUTHWEST,Extraction Site,OGIM,0,high,needs_review
wiki_20260228_video3_https_www_youtube_com_w_94,2026-02-28,,Bahrain,| video3 = [https://www.youtube.com/watch?v=YDvtJ0NvSns Moment Drone Strikes Era,drone,FALSE,TRUE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_israeli_attack_on_doha_84,2026-03-01,,Qatar,* Israeli attack on Doha,unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_aws_reported_that_at_4_30_am_p_23,2026-03-01,,,"AWS reported that, at 4:30 AM Pacific Standard Time (4:30 PM Gulf Standard Time)",unknown,FALSE,FALSE,TRUE,TRUE,29.708119000210345,28.45102449989264,TRUE,0,,,,,PACIFIC,Extraction Site,OGIM,0,high,needs_review
wiki_20260301_an_iranian_missile_breached_is_163,2026-03-01,,Iran,An Iranian missile breached Israeli defences and hit a synagogue and homes in Be,ballistic_missile,TRUE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_at_06_35_utc_centcom_announced_148,2026-03-01,,Iran,"At 06:35 UTC, CENTCOM announced that it ""and partner forces"" had begun airstrike",drone,FALSE,TRUE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
iransm_s053,2026-03-01,,Israel,Beit Shemesh — Iranian Ballistic Missile Direct Hit,missile,FALSE,FALSE,FALSE,FALSE,31.7425,34.9897,TRUE,0,,,,,,,,,low,needs_review
iransm_s061,2026-03-01,,,Border Regiment Headquarters,airstrike,FALSE,FALSE,TRUE,TRUE,33.118,46.105,TRUE,0,,,,,,,,,medium,needs_review
iransm_s051,2026-03-01,,Bahrain,Crowne Plaza Hotel — Iranian Strike,drone,FALSE,TRUE,FALSE,FALSE,26.2285,50.5917,TRUE,0,,,,,,,,,low,needs_review
iransm_s057,2026-03-01,,Oman,Duqm Commercial Port — Iranian Drone Strike,drone,FALSE,TRUE,TRUE,TRUE,19.6658,57.7074,TRUE,0,,,,,,,,,medium,needs_review
iransm_s056,2026-03-01,,United Arab Emirates,Etihad Towers / Union Towers — Day 2 Iranian Drone Debris,drone,FALSE,TRUE,TRUE,TRUE,24.4912,54.3578,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_fallen_debris_caused_damage_to_47,2026-03-01,,United Arab Emirates,"Fallen debris caused damage to structures in Dubai, including areas around Palm",intercepted_debris,FALSE,FALSE,FALSE,TRUE,34.46907000001588,37.38256484885285,TRUE,0,,,,,PALMYRIDE FOLDBELT,Other Energy Site,OGIM,0,high,needs_review
wiki_20260301_following_the_high_tensions_an_13,2026-03-01,,Qatar,"Following the high tensions and military conflict that began during late 2023, t",ballistic_missile,TRUE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
iransm_s066,2026-03-01,,United Arab Emirates,French Naval Air Base (FFEAU / Camp de la Paix) — Port of Abu Dhabi,drone,FALSE,TRUE,TRUE,TRUE,24.501,54.385,TRUE,0,,,,,,,,,medium,needs_review
iransm_s060,2026-03-01,,Oman,IRIN Frigate Jamaran — Sunk at Chabahar Pier,unknown,FALSE,FALSE,TRUE,TRUE,25.2854,60.6437,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_iran_launched_retaliatory_miss_162,2026-03-01,,Qatar,"Iran launched retaliatory missile and drone strikes against Israel, UAE, Qatar,",drone,FALSE,TRUE,FALSE,TRUE,27.47611,52.6075,TRUE,0,,,,,IRAN NIOC LNG TERMINAL,LNG / LPG Facility,OGIM,0,high,needs_review
iransm_s044,2026-03-01,,Iran,Iranian Ballistic Missile Launchers & Air Defense Systems,airstrike,FALSE,FALSE,FALSE,FALSE,33.5,51.5,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_iranian_strikes_hit_dubai_airp_16,2026-03-01,,United Arab Emirates,Iranian Strikes Hit Dubai Airport,unknown,FALSE,FALSE,TRUE,TRUE,25.2048,55.2708,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_iranian_attacks_killed_one_per_4,2026-03-01,,Kuwait,Iranian attacks killed one person and injured 32 in Kuwait.,unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
iransm_s049,2026-03-01,,United Arab Emirates,Jebel Ali Port — Fire from Iranian Missile/Drone Debris,drone,FALSE,TRUE,TRUE,TRUE,25.0103,55.0622,TRUE,0,,,,,N/A,Other Energy Site,OGIM,1.3625946491409986,high,needs_review
iransm_s065,2026-03-01,,Iraq,Kataeb Hezbollah Fighters — al-Qaim Border Crossing,airstrike,FALSE,FALSE,FALSE,FALSE,34.4515,41.039,TRUE,0,,,,,,,,,low,needs_review
iransm_s048,2026-03-01,,,MV Skylight — Oil Tanker Attack & Sinking,unknown,FALSE,FALSE,TRUE,TRUE,26.35,56.35,TRUE,0,,,,,,,,,medium,needs_review
iransm_s054,2026-03-01,,Oman,Marshall Islands-Flagged Crude Tanker — Struck by Projectile,unknown,FALSE,FALSE,TRUE,TRUE,23.85,57.6,TRUE,0,,,,,,,,,medium,needs_review
iransm_s086,2026-03-01,,Iran,Natanz Nuclear Enrichment Facility (AEOI/IRGC),airstrike,FALSE,FALSE,TRUE,TRUE,33.7246,51.7253,TRUE,0,,,,,,,,,medium,needs_review
iransm_s067,2026-03-01,,Israel,Northern Israel — Hezbollah Missile & Projectile Barrage,missile,FALSE,FALSE,FALSE,FALSE,33.205,35.57,TRUE,0,,,,,,,,,low,needs_review
iransm_s069,2026-03-01,,,RAF Akrotiri — Suspected Iranian Drone Strike,drone,FALSE,TRUE,TRUE,TRUE,34.59,32.99,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_saudi_oil_refinery_167,2026-03-01,,Saudi Arabia,Saudi oil refinery,drone,FALSE,TRUE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
iransm_s062,2026-03-01,,United Arab Emirates,Sharjah Industrial Area — Warehouse Fire from Iranian Strike,drone,FALSE,TRUE,FALSE,TRUE,25.3463,55.4209,TRUE,0,,,,,,,,,medium,needs_review
iransm_s052,2026-03-01,,Iran,Tabriz Airport — Iranian F4/F5 Fighter Jets Destroyed on Tarmac,airstrike,FALSE,FALSE,TRUE,TRUE,38.1339,46.235,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_tehran_161,2026-03-01,,Iran,Tehran,ballistic_missile,TRUE,FALSE,TRUE,TRUE,35.69,51.39,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_the_idf_proceeded_with_a_serie_178,2026-03-01,,Israel,The IDF proceeded with a series of strategic bombings on Beirut and the Beqaa Va,airstrike,FALSE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_the_irgc_claimed_that_it_struc_5,2026-03-01,,,The IRGC claimed that it struck the with four missiles. US CENTCOM has stated th,missile,FALSE,FALSE,FALSE,FALSE,31.71711300013527,32.180875225287366,TRUE,0,,,,,ASFOUR,Extraction Site,OGIM,0,low,needs_review
iransm_s050,2026-03-01,,,UK Sovereign Base Areas — Iranian Missile Strike,missile,FALSE,FALSE,TRUE,TRUE,34.58,32.97,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_uk_military_officials_said_an__166,2026-03-01,,Iran,UK military officials said an RAF Typhoon shot down an Iranian drone bound for Q,drone,FALSE,TRUE,FALSE,TRUE,24.9656,51.54472,TRUE,0,,,,,UMM SAID,Refinery,OGIM,0,high,needs_review
wiki_20260301_us_use_of_british_base_170,2026-03-01,,Iran,US use of British base,ballistic_missile,TRUE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
iransm_s059,2026-03-01,,,USS Abraham Lincoln (CVN-72) — IRGC Claim DEBUNKED,ballistic_missile,TRUE,FALSE,FALSE,FALSE,21,62,TRUE,0,,,,,,,,,low,needs_review
iransm_s058,2026-03-01,,United Arab Emirates,Unidentified Vessel — Struck by Projectile near Mina Saqr,unknown,FALSE,FALSE,TRUE,TRUE,25.96,55.79,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_on_the_natural_gas_facility_83,2026-03-01,,Qatar,on the natural gas facility,unknown,FALSE,FALSE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_plumes_rising_from_the_port_164,2026-03-01,,United Arab Emirates,plumes rising from the Port,drone,FALSE,TRUE,TRUE,TRUE,19.55591,37.23416,TRUE,0,,,,,PORT SUDAN,Refinery,OGIM,0,high,needs_review
wiki_20260301_the_al_udeid_air_base_82,2026-03-01,,Qatar,the Al Udeid Air Base,unknown,FALSE,FALSE,TRUE,TRUE,25.12,51.31,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260301_the_port_165,2026-03-01,,Oman,the port,drone,FALSE,TRUE,TRUE,TRUE,19.55591,37.23416,TRUE,0,,,,,PORT SUDAN,Refinery,OGIM,0,high,needs_review
wiki_20260301_thumb_an_eas_warning_sent_out__24,2026-03-01,,United Arab Emirates,thumb|An EAS warning sent out to residents in the UAE confirming safety.,unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_thumb_rescuers_and_residents_s_158,2026-03-01,,Iran,thumb|Rescuers and residents searching through the rubble of the Minab girls' el,unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_thumb_left_drone_attacks_and_s_14,2026-03-01,,United Arab Emirates,thumb|left|Drone attacks and strikes in the UAE from 28 February to 10 March.,drone,FALSE,TRUE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260301_video1_https_www_youtube_com_s_15,2026-03-01,,United Arab Emirates,| video1 = [https://www.youtube.com/shorts/MuHb2zLHh7o US consulate in Dubai hit,drone,FALSE,TRUE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260302_20_38_utc_us_president_donald__146,2026-03-02,,,* 20:38 UTC – US president Donald Trump gives the order to proceed with Operatio,unknown,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
wiki_20260302_19_people_were_injured_after_a_176,2026-03-02,,Iran,"19 people were injured after an Iranian missile hit a neighborhood in Beersheba,",missile,FALSE,FALSE,FALSE,FALSE,,,TRUE,0,,,,,,,,,low,needs_review
iransm_s097,2026-03-02,,Bahrain,Amazon AWS Bahrain Data Center (damaged by nearby drone strike),drone,FALSE,TRUE,FALSE,TRUE,26.0667,50.5577,TRUE,0,,,,,N/A,Other Energy Site,OGIM,0.7988607108356948,high,needs_review
iransm_s096,2026-03-02,,United Arab Emirates,Amazon AWS UAE Data Centers (2 facilities directly struck),drone,FALSE,TRUE,TRUE,TRUE,25.2048,55.2708,TRUE,0,,,,,,,,,medium,needs_review
iransm_s147,2026-03-02,,,Athe Nova — Honduras-Flagged Fuel/Asphalt Tanker,drone,FALSE,TRUE,TRUE,TRUE,26.5,56.4,TRUE,0,,,,,,,,,medium,needs_review
iransm_s071,2026-03-02,,Iraq,Baghdad International Airport — US Troop Positions,drone,FALSE,TRUE,TRUE,TRUE,33.2625,44.2346,TRUE,0,,,,,,,,,medium,needs_review
iransm_s068,2026-03-02,,,Beirut — Israeli Airstrike Barrage (Hezbollah Retaliation),airstrike,FALSE,FALSE,FALSE,FALSE,33.8886,35.4955,TRUE,0,,,,,,,,,low,needs_review
wiki_20260302_dubai_international_airport_22,2026-03-02,,United Arab Emirates,Dubai International Airport,drone,FALSE,TRUE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
iransm_s070,2026-03-02,,,Hezbollah Positions — Southern Lebanon and Bekaa Valley,airstrike,FALSE,FALSE,FALSE,FALSE,33.36,35.48,TRUE,0,,,,,,,,,low,needs_review
iransm_s089,2026-03-02,,Iran,"Iranian Army positions — 5 soldiers killed, drone shot down over city",drone,FALSE,TRUE,FALSE,FALSE,33.4878,48.3558,TRUE,0,,,,,,,,,low,needs_review
iransm_s080,2026-03-02,,Oman,Oil Tanker MKD VYOM — Unmanned Boat Attack off Muscat,unknown,FALSE,FALSE,TRUE,TRUE,23.5,59.5,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260302_paphos_international_airport_174,2026-03-02,,Iran,Paphos International Airport,drone,FALSE,TRUE,TRUE,TRUE,,,TRUE,0,,,,,,,,,medium,needs_review
iransm_s076,2026-03-02,,Qatar,Qatar Power Plant (Mesaieed) and Ras Laffan Energy Facility,drone,FALSE,TRUE,TRUE,TRUE,25.014,51.57,TRUE,0,,,,,,,,,medium,needs_review
wiki_20260302_qatar_shoots_down_two_iranian__179,2026-03-02,,Qatar,"Qatar shoots down two Iranian Su-24 bombers, making it the first nation to shoot",airstrike,FALSE,FALSE,FALSE,TRUE,25.94493,51.50167,TRUE,0,,,,,QATAR NORTH FIELD LNG TERMINAL,LNG / LPG Facility,OGIM,0,high,needs_review
iransm_s085,2026-03-02,,Israel,Road in West Jerusalem — Ballistic Missile Impact (March 2),missile,FALSE,FALSE,FALSE,FALSE,31.768,35.202,TRUE,0,,,,,,,,,low,needs_review
iransm_s073,2026-03-02,,Saudi Arabia,Saudi Aramco — Ras Tanura Oil Refinery,drone,FALSE,TRUE,TRUE,TRUE,26.683,50.163,TRUE,0,,,,,,,,,medium,needs_review
